clinica,nombre_completo,cmp,codigo_medico,activo,experiencia,url_imagen,url_cita,especialidad_slug,especialidad,description_card,sede_slug,sede_title,sede_adress,distrito,tipo_atencion_slug,tipo_atencion_title,dia,hora_inicio,hora_fin,fecha_scraping
Clínica San Pablo,Dr. Alex Michael Jauregui Villafuerte,30023,14770070,True,1. SEGUNDA ESPECIALIDAD: Residentado en Gastroenterología - Universidad Nacional mayor de San Marcos 2. ASOCIACIONES PROFESIONALES: - Miembro de la American Gastroenterological Association / American Society for Gastrointestinal Endoscopy / European Society for Gastrointestinal Endoscopy / - Sociedad Americana de Motilidad digestiva / Asociacion americana para el Estudio del hígado 3. EXPERIENCIA LABORAL: - Medico Asistente - clínica San Pablo Surco.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-64087.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,gastroenterologia,Gastroenterologia,Médico especialista en Gastroenterologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,03:00,08:00,2025-11-22
Clínica San Pablo,Dr. Alex Michael Jauregui Villafuerte,30023,14770070,True,1. SEGUNDA ESPECIALIDAD: Residentado en Gastroenterología - Universidad Nacional mayor de San Marcos 2. ASOCIACIONES PROFESIONALES: - Miembro de la American Gastroenterological Association / American Society for Gastrointestinal Endoscopy / European Society for Gastrointestinal Endoscopy / - Sociedad Americana de Motilidad digestiva / Asociacion americana para el Estudio del hígado 3. EXPERIENCIA LABORAL: - Medico Asistente - clínica San Pablo Surco.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-64087.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,gastroenterologia,Gastroenterologia,Médico especialista en Gastroenterologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,03:00,07:00,2025-11-22
Clínica San Pablo,Dr. Alex Michael Jauregui Villafuerte,30023,14770070,True,1. SEGUNDA ESPECIALIDAD: Residentado en Gastroenterología - Universidad Nacional mayor de San Marcos 2. ASOCIACIONES PROFESIONALES: - Miembro de la American Gastroenterological Association / American Society for Gastrointestinal Endoscopy / European Society for Gastrointestinal Endoscopy / - Sociedad Americana de Motilidad digestiva / Asociacion americana para el Estudio del hígado 3. EXPERIENCIA LABORAL: - Medico Asistente - clínica San Pablo Surco.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-64087.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,gastroenterologia,Gastroenterologia,Médico especialista en Gastroenterologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Jueves,03:00,07:00,2025-11-22
Clínica San Pablo,Dr. Denis Gabriel Juarez Donayre,31600,14770079,True,1. ESTUDIOS: - Especialización en Dermatología. 2. EXPERIENCIA PROFESIONAL: - Clínica San Vicente. - Clínica San Pablo.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-30023.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Sábado,10:30,01:30,2025-11-22
Clínica San Pablo,Dr. Denis Gabriel Juarez Donayre,31600,14770079,True,1. ESTUDIOS: - Especialización en Dermatología. 2. EXPERIENCIA PROFESIONAL: - Clínica San Vicente. - Clínica San Pablo.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-30023.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,02:30,08:00,2025-11-22
Clínica San Pablo,Dr. Denis Gabriel Juarez Donayre,31600,14770079,True,1. ESTUDIOS: - Especialización en Dermatología. 2. EXPERIENCIA PROFESIONAL: - Clínica San Vicente. - Clínica San Pablo.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-30023.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,02:30,08:00,2025-11-22
Clínica San Pablo,Dr. Denis Gabriel Juarez Donayre,31600,14770079,True,1. ESTUDIOS: - Especialización en Dermatología. 2. EXPERIENCIA PROFESIONAL: - Clínica San Vicente. - Clínica San Pablo.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-30023.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Viernes,02:30,08:00,2025-11-22
Clínica San Pablo,Dr. Jose Raul Julian Falcon,3933,14770227,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-31600.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-fisica-rehabilitacion,Medicina Fisica-Rehabilitacion,Médico especialista en Medicina Fisica-Rehabilitacion,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,09:00,12:45,2025-11-22
Clínica San Pablo,Dr. Jose Raul Julian Falcon,3933,14770227,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-31600.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-fisica-rehabilitacion,Medicina Fisica-Rehabilitacion,Médico especialista en Medicina Fisica-Rehabilitacion,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Sábado,09:00,12:45,2025-11-22
Clínica San Pablo,Dr. Juan Carlos Lazo Velasquez,42226,14770111,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurologia,Neurologia,Médico especialista en Neurologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,09:00,12:30,2025-11-22
Clínica San Pablo,Dr. Juan Carlos Lazo Velasquez,42226,14770111,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurologia,Neurologia,Médico especialista en Neurologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,03:30,07:30,2025-11-22
Clínica San Pablo,Dr. Juan Carlos Lazo Velasquez,42226,14770111,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurologia,Neurologia,Médico especialista en Neurologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Sábado,03:00,05:00,2025-11-22
Clínica San Pablo,Dr. Diana Elizabeth Lecca Rengifo,62028,14770177,True,"Dermatóloga clínica y estética con cerca de 9 ańos de experiencia en la especialidad, destacándose en el uso de tecnologías avanzadas como láser y en tratamientos personalizados de dermatología estética. Egresada de Medicina Humana con segunda especialidad en Dermatología por la Universidad Nacional Mayor de San Marcos, ha complementado su formación con pasantía internacional en Brasil y cuenta con máster en Medicina Estética y Dermatología Pediátrica por la Universidad Tecnológica UTECH de Espańa. Actualmente, forma parte del equipo de Dermoesthetik Center del Grupo San Pablo en Surco, donde combina su trato amable y cercano con una constante actualización profesional, ofreciendo a sus pacientes atención de alta calidad y resultados excepcionales.",https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,10:00,01:00,2025-11-22
Clínica San Pablo,Dr. Diana Elizabeth Lecca Rengifo,62028,14770177,True,"Dermatóloga clínica y estética con cerca de 9 ańos de experiencia en la especialidad, destacándose en el uso de tecnologías avanzadas como láser y en tratamientos personalizados de dermatología estética. Egresada de Medicina Humana con segunda especialidad en Dermatología por la Universidad Nacional Mayor de San Marcos, ha complementado su formación con pasantía internacional en Brasil y cuenta con máster en Medicina Estética y Dermatología Pediátrica por la Universidad Tecnológica UTECH de Espańa. Actualmente, forma parte del equipo de Dermoesthetik Center del Grupo San Pablo en Surco, donde combina su trato amable y cercano con una constante actualización profesional, ofreciendo a sus pacientes atención de alta calidad y resultados excepcionales.",https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,dermatologia,Dermatologia,Médico especialista en Dermatologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Jueves,10:00,01:00,2025-11-22
Clínica San Pablo,Dr. Mario Heins Leon Florian,44057,14770114,True,1. ESTUDIOS: - Médico cirujano graduado de la Universidad Nacional de Trujillo. - Especialista en Medicina Interna por la Universidad Nacional Mayor de San Marcos. - Egresado de la Maestría en Docencia e Investigación de la Universidad Nacional Mayor de San Marcos. - Diplomado en Auditoría Médica por la Universidad Nacional Mayor de San Marcos. 2. EXPERIENCIA PROFESIONAL: - Jefe de Medicina 1 en el Hospital Nacional Daniel A. Carrión del Callao. - Médico asistente de Medicina Interna en la Clínica San Pablo. - Docente de Pregrado en la Universidad San Martín de Porres. - Miembro titular de la Sociedad Peruana de Medicina Interna.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-62028.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,04:00,07:45,2025-11-22
Clínica San Pablo,Dr. Mario Heins Leon Florian,44057,14770114,True,1. ESTUDIOS: - Médico cirujano graduado de la Universidad Nacional de Trujillo. - Especialista en Medicina Interna por la Universidad Nacional Mayor de San Marcos. - Egresado de la Maestría en Docencia e Investigación de la Universidad Nacional Mayor de San Marcos. - Diplomado en Auditoría Médica por la Universidad Nacional Mayor de San Marcos. 2. EXPERIENCIA PROFESIONAL: - Jefe de Medicina 1 en el Hospital Nacional Daniel A. Carrión del Callao. - Médico asistente de Medicina Interna en la Clínica San Pablo. - Docente de Pregrado en la Universidad San Martín de Porres. - Miembro titular de la Sociedad Peruana de Medicina Interna.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-62028.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,04:00,07:45,2025-11-22
Clínica San Pablo,Dr. Mario Heins Leon Florian,44057,14770114,True,1. ESTUDIOS: - Médico cirujano graduado de la Universidad Nacional de Trujillo. - Especialista en Medicina Interna por la Universidad Nacional Mayor de San Marcos. - Egresado de la Maestría en Docencia e Investigación de la Universidad Nacional Mayor de San Marcos. - Diplomado en Auditoría Médica por la Universidad Nacional Mayor de San Marcos. 2. EXPERIENCIA PROFESIONAL: - Jefe de Medicina 1 en el Hospital Nacional Daniel A. Carrión del Callao. - Médico asistente de Medicina Interna en la Clínica San Pablo. - Docente de Pregrado en la Universidad San Martín de Porres. - Miembro titular de la Sociedad Peruana de Medicina Interna.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-62028.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,04:00,07:45,2025-11-22
Clínica San Pablo,Dr. Mario Heins Leon Florian,44057,14770114,True,1. ESTUDIOS: - Médico cirujano graduado de la Universidad Nacional de Trujillo. - Especialista en Medicina Interna por la Universidad Nacional Mayor de San Marcos. - Egresado de la Maestría en Docencia e Investigación de la Universidad Nacional Mayor de San Marcos. - Diplomado en Auditoría Médica por la Universidad Nacional Mayor de San Marcos. 2. EXPERIENCIA PROFESIONAL: - Jefe de Medicina 1 en el Hospital Nacional Daniel A. Carrión del Callao. - Médico asistente de Medicina Interna en la Clínica San Pablo. - Docente de Pregrado en la Universidad San Martín de Porres. - Miembro titular de la Sociedad Peruana de Medicina Interna.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-62028.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Viernes,04:00,07:45,2025-11-22
Clínica San Pablo,Dr. Alberto Hugo Llerena Del Rio,38627,14770097,True,"1. Resumen: - Médico Especialista Cirujano de Tubo Digestivo pared abdominal y laparoscopía con estudios de post grado en maestría, Docente Universitario. 2. Formación: - Especialidad de Cirugía General Universidad Nacional Federico Villarreal. - Maestría en la Universidad de San Martín de Porres. - TNT nutrición internacional. 3. Experiencia profesional: - Hospital de Emergencias Villa El Salvador. - Hospital Guillermo Kaelin de la Fuente. - Hospital Nacional Arzobispo Loayza. - Jefe del departamento de Hospitalización y ambulatoria. - Jefe del Servicio de Hospitalización Clínica Quirúrgica. 4. Experiencia de enseńanza: - Docente – Tutor de la Universidad Peruana de Ciencias Aplicadas. - Docente de la Universidad Científica del Sur. 5. Experiencia de investigación: - Estudio: Tiempo operatorio en colecistectomía laparoscópica y morbilidad posoperatoria.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-38627.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,cirugia-general,Cirugia General,Médico especialista en Cirugia General,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,08:00,11:00,2025-11-22
Clínica San Pablo,Dr. Alberto Hugo Llerena Del Rio,38627,14770097,True,"1. Resumen: - Médico Especialista Cirujano de Tubo Digestivo pared abdominal y laparoscopía con estudios de post grado en maestría, Docente Universitario. 2. Formación: - Especialidad de Cirugía General Universidad Nacional Federico Villarreal. - Maestría en la Universidad de San Martín de Porres. - TNT nutrición internacional. 3. Experiencia profesional: - Hospital de Emergencias Villa El Salvador. - Hospital Guillermo Kaelin de la Fuente. - Hospital Nacional Arzobispo Loayza. - Jefe del departamento de Hospitalización y ambulatoria. - Jefe del Servicio de Hospitalización Clínica Quirúrgica. 4. Experiencia de enseńanza: - Docente – Tutor de la Universidad Peruana de Ciencias Aplicadas. - Docente de la Universidad Científica del Sur. 5. Experiencia de investigación: - Estudio: Tiempo operatorio en colecistectomía laparoscópica y morbilidad posoperatoria.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-38627.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,cirugia-general,Cirugia General,Médico especialista en Cirugia General,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,03:00,07:00,2025-11-22
Clínica San Pablo,Dr. Alberto Hugo Llerena Del Rio,38627,14770097,True,"1. Resumen: - Médico Especialista Cirujano de Tubo Digestivo pared abdominal y laparoscopía con estudios de post grado en maestría, Docente Universitario. 2. Formación: - Especialidad de Cirugía General Universidad Nacional Federico Villarreal. - Maestría en la Universidad de San Martín de Porres. - TNT nutrición internacional. 3. Experiencia profesional: - Hospital de Emergencias Villa El Salvador. - Hospital Guillermo Kaelin de la Fuente. - Hospital Nacional Arzobispo Loayza. - Jefe del departamento de Hospitalización y ambulatoria. - Jefe del Servicio de Hospitalización Clínica Quirúrgica. 4. Experiencia de enseńanza: - Docente – Tutor de la Universidad Peruana de Ciencias Aplicadas. - Docente de la Universidad Científica del Sur. 5. Experiencia de investigación: - Estudio: Tiempo operatorio en colecistectomía laparoscópica y morbilidad posoperatoria.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-38627.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,cirugia-general,Cirugia General,Médico especialista en Cirugia General,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Viernes,02:00,06:00,2025-11-22
Clínica San Pablo,Dr. Jose Alberto Lopez Moreno,55894,14770149,True,1. ESTUDIOS: - Médico Cirujano egresado de la Universidad San Martín de Porres. - Especialidad en Neurocirugía en la Universidad Ricardo Palma. 2. EXPERIENCIA PROFESIONAL: - Médico del Servicio de Neurocirugía del HNASS. - Médico del Servicio de Neurocirugía del Hospital Edgardo Rebagliati Martins.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-38627.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia,Neurocirugia,Médico especialista en Neurocirugia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,09:00,01:45,2025-11-22
Clínica San Pablo,Dr. Jose Alberto Lopez Moreno,55894,14770149,True,1. ESTUDIOS: - Médico Cirujano egresado de la Universidad San Martín de Porres. - Especialidad en Neurocirugía en la Universidad Ricardo Palma. 2. EXPERIENCIA PROFESIONAL: - Médico del Servicio de Neurocirugía del HNASS. - Médico del Servicio de Neurocirugía del Hospital Edgardo Rebagliati Martins.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-38627.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia,Neurocirugia,Médico especialista en Neurocirugia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Sábado,09:00,01:45,2025-11-22
Clínica San Pablo,Dr. Jose Alberto Lopez Saavedra,15213,14770025,True,"Médico cirujano con especialidad en neurocirugía, egresado de la Universidad Nacional Mayor de San Marcos. Médico asistente de neurocirugía en el Hospital Nacional Edgardo Rebagliati Martins. Médico neurocirujano en la Clínica San Gabriel. Médico neurocirujano en la Clínica San Pablo Surco. XLI Congreso latinoamericano de neurocirugía, Santiago de Chile. Congreso asociación peruana de cirugía vertebral. Congreso mundial de neurocirugía, Bogotá.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-55894.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia,Neurocirugia,Médico especialista en Neurocirugia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,04:00,07:00,2025-11-22
Clínica San Pablo,Dr. Jose Alberto Lopez Saavedra,15213,14770025,True,"Médico cirujano con especialidad en neurocirugía, egresado de la Universidad Nacional Mayor de San Marcos. Médico asistente de neurocirugía en el Hospital Nacional Edgardo Rebagliati Martins. Médico neurocirujano en la Clínica San Gabriel. Médico neurocirujano en la Clínica San Pablo Surco. XLI Congreso latinoamericano de neurocirugía, Santiago de Chile. Congreso asociación peruana de cirugía vertebral. Congreso mundial de neurocirugía, Bogotá.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-55894.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia,Neurocirugia,Médico especialista en Neurocirugia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,04:00,07:00,2025-11-22
Clínica San Pablo,Dr. Jose Alberto Lopez Saavedra,15213,14770025,True,"Médico cirujano con especialidad en neurocirugía, egresado de la Universidad Nacional Mayor de San Marcos. Médico asistente de neurocirugía en el Hospital Nacional Edgardo Rebagliati Martins. Médico neurocirujano en la Clínica San Gabriel. Médico neurocirujano en la Clínica San Pablo Surco. XLI Congreso latinoamericano de neurocirugía, Santiago de Chile. Congreso asociación peruana de cirugía vertebral. Congreso mundial de neurocirugía, Bogotá.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-55894.png,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia,Neurocirugia,Médico especialista en Neurocirugia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Viernes,04:00,07:00,2025-11-22
Clínica San Pablo,Dr. Yulii Lopez Vilca,48854,14770128,True,"1. ESTUDIOS: - Médico Cirujano de la Universidad Particular San Martín de Porres (2000-2007). - Especialidad en Medicina Física y Rehabilitación (Programa 2da Especialización en Medicina Humana) en la sede del Hospital Nacional Edgardo Rebagliati. 2. EXPERIENCIA PROFESIONAL: - Residentado Médico especializado en Medicina Física y Rehabilitación (junio 2008 - mayo 2011). - Centro de Salud Comas-Concepción, Diresa Junín-MINSA (mayo 2007 - abril 2008): Médico Cirujano SERUMS a cargo del centro de salud.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-15213.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-fisica-rehabilitacion,Medicina Fisica-Rehabilitacion,Médico especialista en Medicina Fisica-Rehabilitacion,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,07:00,11:45,2025-11-22
Clínica San Pablo,Dr. Yulii Lopez Vilca,48854,14770128,True,"1. ESTUDIOS: - Médico Cirujano de la Universidad Particular San Martín de Porres (2000-2007). - Especialidad en Medicina Física y Rehabilitación (Programa 2da Especialización en Medicina Humana) en la sede del Hospital Nacional Edgardo Rebagliati. 2. EXPERIENCIA PROFESIONAL: - Residentado Médico especializado en Medicina Física y Rehabilitación (junio 2008 - mayo 2011). - Centro de Salud Comas-Concepción, Diresa Junín-MINSA (mayo 2007 - abril 2008): Médico Cirujano SERUMS a cargo del centro de salud.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-15213.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-fisica-rehabilitacion,Medicina Fisica-Rehabilitacion,Médico especialista en Medicina Fisica-Rehabilitacion,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,07:00,12:00,2025-11-22
Clínica San Pablo,Dr. Yulii Lopez Vilca,48854,14770128,True,"1. ESTUDIOS: - Médico Cirujano de la Universidad Particular San Martín de Porres (2000-2007). - Especialidad en Medicina Física y Rehabilitación (Programa 2da Especialización en Medicina Humana) en la sede del Hospital Nacional Edgardo Rebagliati. 2. EXPERIENCIA PROFESIONAL: - Residentado Médico especializado en Medicina Física y Rehabilitación (junio 2008 - mayo 2011). - Centro de Salud Comas-Concepción, Diresa Junín-MINSA (mayo 2007 - abril 2008): Médico Cirujano SERUMS a cargo del centro de salud.",https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-15213.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,medicina-fisica-rehabilitacion,Medicina Fisica-Rehabilitacion,Médico especialista en Medicina Fisica-Rehabilitacion,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,02:00,05:45,2025-11-22
Clínica San Pablo,Dr. Rolando Eladio Lovaton Espadin,45366,14770121,True,1. EDUCACIÓN: - 1998 – 2004. Universidad Nacional Mayor de San Marcos. Facultad de Medicina. - Residentado Médico. Especialidad de Neurocirugía. Hospital Nacional Edgardo Rebagliati Martins. 2. EXPERIENCIA PROFESIONAL: - Hospital Nacional Cayetano Heredia. Encargado de Jefatura de Servicio de Neurocirugía. Periodo: 2020 - 2021. - Instituto Nacional de Salud del Nińo San Borja. Jefatura del Departamento de Neurocirugía. Periodo: 2016 - 2017.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-48854.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia-pediatrica,Neurocirugia Pediatrica,Médico especialista en Neurocirugia Pediatrica,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,09:00,11:40,2025-11-22
Clínica San Pablo,Dr. Rolando Eladio Lovaton Espadin,45366,14770121,True,1. EDUCACIÓN: - 1998 – 2004. Universidad Nacional Mayor de San Marcos. Facultad de Medicina. - Residentado Médico. Especialidad de Neurocirugía. Hospital Nacional Edgardo Rebagliati Martins. 2. EXPERIENCIA PROFESIONAL: - Hospital Nacional Cayetano Heredia. Encargado de Jefatura de Servicio de Neurocirugía. Periodo: 2020 - 2021. - Instituto Nacional de Salud del Nińo San Borja. Jefatura del Departamento de Neurocirugía. Periodo: 2016 - 2017.,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-48854.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,neurocirugia-pediatrica,Neurocirugia Pediatrica,Médico especialista en Neurocirugia Pediatrica,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,05:00,07:30,2025-11-22
Clínica San Pablo,Dr. Reyner Felix Loza Munarriz,25940,14770062,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/upload/surco/foto-45366.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,nefrologia-pediatrica,Nefrologia Pediatrica,Médico especialista en Nefrologia Pediatrica,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Lunes,06:00,07:40,2025-11-22
Clínica San Pablo,Dr. Sandra Lozano Correa,60630,14770170,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,oftalmologia,Oftalmologia,Médico especialista en Oftalmologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,03:30,06:30,2025-11-22
Clínica San Pablo,Dr. Humberto Maldonado Ruiz,62605,14770180,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,psiquiatria,Psiquiatria,Médico especialista en Psiquiatria,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Jueves,03:00,08:00,2025-11-22
Clínica San Pablo,Dr. Yuli Lisbeth Mamani Turpo,60400,14770169,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,nefrologia,Nefrologia,Médico especialista en Nefrologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,08:30,01:00,2025-11-22
Clínica San Pablo,Dr. Yuli Lisbeth Mamani Turpo,60400,14770169,True,,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,nefrologia,Nefrologia,Médico especialista en Nefrologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Miércoles,02:00,05:00,2025-11-22
Clínica San Pablo,Dr. Helmund Mariano Manza Diaz,38810,14770101,True,1. ESTUDIOS: - Médico Cirujano egresado de la Universidad Nacional Mayor de San Marcos (UNMSM) con especialidad en otorrinolaringología formado en el Hospital Nacional Arzobispo Loayza a través de la UNMSM. - Maestría en Docencia e Investigación por la Universidad Nacional Mayor de San Marcos. - Capacitación en el Curso Internacional de Rinoplastia de Ultracorta Estancia por Tumescencia – Rinofast. 2021 - Capacitación en el VI Curso de Cirugía Endoscópica Nasosinusal y Base de Cráneo. Facultad de Medicina de Universidad de Chile. Junio 2022. Santiago – Chile. 2. EXPERIENCIA LABORAL: - Médico Asistente del Servicio de Otorrinolaringología del Hospital Nacional Arzobispo Loayza y la Clínica San Pablo.,https://www.qualab.com.pe/STAFF02/staff-oracle/images/default-med.jpg,https://mivida.sanpablo.com.pe/PortalPaciente/Inicio,otorrino-laringologia,Otorrino Laringologia,Médico especialista en Otorrino Laringologia,surco,San Pablo Surco,Av. El Polo 789,Santiago de Surco,presencial,Presencial,Martes,08:30,12:00,2025-11-22
