clinica,nombre_completo,cmp,codigo_medico,activo,experiencia,url_imagen,url_cita,especialidad_slug,especialidad,description_card,sede_slug,sede_title,sede_adress,distrito,tipo_atencion_slug,tipo_atencion_title,dia,hora_inicio,hora_fin,fecha_scraping
Clínica Anglo Americana,"guzmán calderón, edson",42167,96500,True,Pregrado: Universidad Nacional San Antonio Abad del Cuzco Posgrado: Universidad Nacional Mayor de San Marcos Pasantías: Entrenamiento intensivo en ultrasonografía endoscópica en Alacant Hospital Gener...,https://clinicaangloamericana.pe/wp-content/uploads/2022/06/Guzman-Edson-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/gastroenterologia/guzman-calderon-edson/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,18:30,2025-11-22
Clínica Anglo Americana,"guzmán calderón, edson",42167,96500,True,Pregrado: Universidad Nacional San Antonio Abad del Cuzco Posgrado: Universidad Nacional Mayor de San Marcos Pasantías: Entrenamiento intensivo en ultrasonografía endoscópica en Alacant Hospital Gener...,https://clinicaangloamericana.pe/wp-content/uploads/2022/06/Guzman-Edson-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/gastroenterologia/guzman-calderon-edson/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,18:30,2025-11-22
Clínica Anglo Americana,"guzmán calderón, edson",42167,96500,True,Pregrado: Universidad Nacional San Antonio Abad del Cuzco Posgrado: Universidad Nacional Mayor de San Marcos Pasantías: Entrenamiento intensivo en ultrasonografía endoscópica en Alacant Hospital Gener...,https://clinicaangloamericana.pe/wp-content/uploads/2022/06/Guzman-Edson-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/gastroenterologia/guzman-calderon-edson/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,15:00,18:30,2025-11-22
Clínica Anglo Americana,"guzmán cuba, nidia",27479,6329,True,"Pregrado: Facultad de Medicina Humana, Universidad San Luis Gonzaga de Ica (1994) Posgrado: Anestesiología, Hospital Edgardo Rebagliati Martins, Universidad Federico Villarreal (2005) Docencia: Profes...",https://clinicaangloamericana.pe/wp-content/uploads/2021/09/NIDIA-GUZMAN_150921-380x380.jpg,https://clinicaangloamericana.pe/medicos/anestesiologia/guzman-cuba-nidia/,anestesiología,Anestesiología,Médico especialista en Anestesiología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"heredia landeo, javier",25540,260,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1991) Posgrado: Cardiología, Hospital Central FAP, UNMSM (1995 - 1998) Pasantías: Ecocardiografía, Mount Sinaí Medical Center,...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Dr.-Javier-Heredia-380x380.jpg,https://clinicaangloamericana.pe/medicos/cardiologia/heredia-landeo-javier/,cardiología,Cardiología,Médico especialista en Cardiología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"heredia landeo, javier",25540,260,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1991) Posgrado: Cardiología, Hospital Central FAP, UNMSM (1995 - 1998) Pasantías: Ecocardiografía, Mount Sinaí Medical Center,...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Dr.-Javier-Heredia-380x380.jpg,https://clinicaangloamericana.pe/medicos/cardiologia/heredia-landeo-javier/,cardiología,Cardiología,Médico especialista en Cardiología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"heredia landeo, javier",25540,260,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1991) Posgrado: Cardiología, Hospital Central FAP, UNMSM (1995 - 1998) Pasantías: Ecocardiografía, Mount Sinaí Medical Center,...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Dr.-Javier-Heredia-380x380.jpg,https://clinicaangloamericana.pe/medicos/cardiologia/heredia-landeo-javier/,cardiología,Cardiología,Médico especialista en Cardiología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,18:30,2025-11-22
Clínica Anglo Americana,"heredia landeo, javier",25540,260,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1991) Posgrado: Cardiología, Hospital Central FAP, UNMSM (1995 - 1998) Pasantías: Ecocardiografía, Mount Sinaí Medical Center,...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Dr.-Javier-Heredia-380x380.jpg,https://clinicaangloamericana.pe/medicos/cardiologia/heredia-landeo-javier/,cardiología,Cardiología,Médico especialista en Cardiología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,18:30,2025-11-22
Clínica Anglo Americana,"heredia landeo, javier",25540,260,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1991) Posgrado: Cardiología, Hospital Central FAP, UNMSM (1995 - 1998) Pasantías: Ecocardiografía, Mount Sinaí Medical Center,...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Dr.-Javier-Heredia-380x380.jpg,https://clinicaangloamericana.pe/medicos/cardiologia/heredia-landeo-javier/,cardiología,Cardiología,Médico especialista en Cardiología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,18:30,2025-11-22
Clínica Anglo Americana,"hinojosa spring, michael humberto",27782,261,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos Posgrado: Neurocirugía, Clínica Universitaria de Hannover, Alemania Pasantías: Servicio de Neurocirugía, Universidad de Tübinge...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Hinojosa-Michael-3.png,https://clinicaangloamericana.pe/medicos/neurocirugia/hinojosa-spring-michael-humberto/,neurocirugía,Neurocirugía,Médico especialista en Neurocirugía,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"hinojosa spring, michael humberto",27782,261,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos Posgrado: Neurocirugía, Clínica Universitaria de Hannover, Alemania Pasantías: Servicio de Neurocirugía, Universidad de Tübinge...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Hinojosa-Michael-3.png,https://clinicaangloamericana.pe/medicos/neurocirugia/hinojosa-spring-michael-humberto/,neurocirugía,Neurocirugía,Médico especialista en Neurocirugía,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:45,11:05,2025-11-22
Clínica Anglo Americana,"hinojosa spring, michael humberto",27782,261,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos Posgrado: Neurocirugía, Clínica Universitaria de Hannover, Alemania Pasantías: Servicio de Neurocirugía, Universidad de Tübinge...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Hinojosa-Michael-3.png,https://clinicaangloamericana.pe/medicos/neurocirugia/hinojosa-spring-michael-humberto/,neurocirugía,Neurocirugía,Médico especialista en Neurocirugía,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,09:00,11:00,2025-11-22
Clínica Anglo Americana,"hoyos portal, juan miguel",24374,262,True,"Pregrado: Faucltad de Medicina, Universidad Nacional Mayor de San Marcos (1990 - 1991) Posgrado: Anestesiología, Hospital Edgardo Rebagliati, ESSALUD, UNMSM (1993 - 1996) Grados académicos: Diplomado ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Hoyos-Juan-Miguel-2.png,https://clinicaangloamericana.pe/medicos/anestesiologia/hoyos-portal-juan-miguel/,anestesiología,Anestesiología,Médico especialista en Anestesiología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"huapaya garcía, danfer wenceslao",31755,1310,True,"Pregrado: Facultad de Medicina, Universidad Nacional Federico Villarreal Posgrado: Medicina Nuclear, Universidad Nacional Federico Villareal Certificaciones: BLS (Basic Life Support)",https://clinicaangloamericana.pe/wp-content/uploads/2015/10/Huapaya-Danfer-1.png,https://clinicaangloamericana.pe/medicos/medicina-nuclear/huapaya-garcia-danfer-wenceslao/,medicina-nuclear,Medicina Nuclear,Médico especialista en Medicina Nuclear,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,19:00,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,19:00,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,19:00,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,15:00,18:40,2025-11-22
Clínica Anglo Americana,"huerta-mercado tenorio, jorge luis",28155,263,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1993) Posgrado: Gastroenterología, Hospital Nacional Cayetano Heredia, UPCH (1996 - 2000) Pasantías: Endoscopía terapéutica y tera...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Huerta-Jorge-2.png,https://clinicaangloamericana.pe/medicos/gastroenterologia/huerta-mercado-tenorio-jorge-luis/,gastroenterología,Gastroenterología,Médico especialista en Gastroenterología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,15:00,18:00,2025-11-22
Clínica Anglo Americana,"ibañez estrella, amparo",28238,96518,True,"Pregrado: Instituto de Medicina ""N.I PIROGOV"" - Ucrania Posgrado: Universidad Peruana Cayetano Heredia Grados académicos: Título de Médico Cirujano Título de especialista en Reumatología Asociaciones:...",https://clinicaangloamericana.pe/wp-content/uploads/2022/06/IBAÑEZ-AMPARO_800x800-380x380.jpg,https://clinicaangloamericana.pe/medicos/reumatologia/ibanez-estrella-amparo/,reumatología,Reumatología,Médico especialista en Reumatología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"ibañez estrella, amparo",28238,96518,True,"Pregrado: Instituto de Medicina ""N.I PIROGOV"" - Ucrania Posgrado: Universidad Peruana Cayetano Heredia Grados académicos: Título de Médico Cirujano Título de especialista en Reumatología Asociaciones:...",https://clinicaangloamericana.pe/wp-content/uploads/2022/06/IBAÑEZ-AMPARO_800x800-380x380.jpg,https://clinicaangloamericana.pe/medicos/reumatologia/ibanez-estrella-amparo/,reumatología,Reumatología,Médico especialista en Reumatología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,17:00,18:30,2025-11-22
Clínica Anglo Americana,"ibañez estrella, amparo",28238,96518,True,"Pregrado: Instituto de Medicina ""N.I PIROGOV"" - Ucrania Posgrado: Universidad Peruana Cayetano Heredia Grados académicos: Título de Médico Cirujano Título de especialista en Reumatología Asociaciones:...",https://clinicaangloamericana.pe/wp-content/uploads/2022/06/IBAÑEZ-AMPARO_800x800-380x380.jpg,https://clinicaangloamericana.pe/medicos/reumatologia/ibanez-estrella-amparo/,reumatología,Reumatología,Médico especialista en Reumatología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,17:00,18:30,2025-11-22
Clínica Anglo Americana,"ibañez estrella, amparo",28238,96518,True,"Pregrado: Instituto de Medicina ""N.I PIROGOV"" - Ucrania Posgrado: Universidad Peruana Cayetano Heredia Grados académicos: Título de Médico Cirujano Título de especialista en Reumatología Asociaciones:...",https://clinicaangloamericana.pe/wp-content/uploads/2022/06/IBAÑEZ-AMPARO_800x800-380x380.jpg,https://clinicaangloamericana.pe/medicos/reumatologia/ibanez-estrella-amparo/,reumatología,Reumatología,Médico especialista en Reumatología,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Miércoles,14:40,17:40,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,10:00,12:00,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,10:00,12:00,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,10:00,12:00,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,15:00,17:00,2025-11-22
Clínica Anglo Americana,"ibarra chirinos, néstor omar",35222,6355,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1999) Posgrado: Cirugía General y Laparoscópica, Hospital Clínico de la Universidad de Chile, Santiago de Chile, Chile (abril 2004...",https://clinicaangloamericana.pe/wp-content/uploads/2016/09/Ibarra-Omar-1.png,https://clinicaangloamericana.pe/medicos/cirugia-general-y-laparoscopica/ibarra-chirinos-nestor-omar/,cirugía-general-y-laparoscópica,Cirugía General y Laparoscópica,Médico especialista en Cirugía General y Laparoscópica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,17:00,2025-11-22
Clínica Anglo Americana,"ingar lópez, juan manuel",53349,95135,True,Pregrado: Médico cirujano - Universidad de San Martín de Porres - 2009 Posgrado: Especialista en Medicina Intensiva – Universidad de San Martín de Porres - 2015 Grados académicos: Médico cirujano Médi...,https://clinicaangloamericana.pe/wp-content/uploads/2021/10/06-JUAN-INGAR-244-1.jpg,https://clinicaangloamericana.pe/medicos/medicina-intensiva-adultos/ingar-lopez-juan-manuel/,medicina-intensiva-adultos,Medicina Intensiva Adultos,Médico especialista en Medicina Intensiva Adultos,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"iturrizaga figueroa, rosario",14072,264,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1980 - 1981) Posgrado: Endocrinología, Hospital Edgardo Rebagliati Martins, UNMSM (1990 - 1993) Certificaciones: BLS (Basic Li...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Iturrizaga-Rosario-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/iturrizaga-figueroa-rosario/,endocrinología,Endocrinología,Médico especialista en Endocrinología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"iturrizaga figueroa, rosario",14072,264,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1980 - 1981) Posgrado: Endocrinología, Hospital Edgardo Rebagliati Martins, UNMSM (1990 - 1993) Certificaciones: BLS (Basic Li...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Iturrizaga-Rosario-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/iturrizaga-figueroa-rosario/,endocrinología,Endocrinología,Médico especialista en Endocrinología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,14:00,17:30,2025-11-22
Clínica Anglo Americana,"iturrizaga figueroa, rosario",14072,264,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1980 - 1981) Posgrado: Endocrinología, Hospital Edgardo Rebagliati Martins, UNMSM (1990 - 1993) Certificaciones: BLS (Basic Li...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Iturrizaga-Rosario-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/iturrizaga-figueroa-rosario/,endocrinología,Endocrinología,Médico especialista en Endocrinología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,14:00,17:30,2025-11-22
Clínica Anglo Americana,"iturrizaga figueroa, rosario",14072,264,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1980 - 1981) Posgrado: Endocrinología, Hospital Edgardo Rebagliati Martins, UNMSM (1990 - 1993) Certificaciones: BLS (Basic Li...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Iturrizaga-Rosario-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/iturrizaga-figueroa-rosario/,endocrinología,Endocrinología,Médico especialista en Endocrinología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,09:30,13:00,2025-11-22
Clínica Anglo Americana,"izquierdo valenzuela, pilar angelines",45361,265,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2004) Posgrado: Medicina Física y Rehabilitación, Hospital Edgardo Rebagliati Martins, UNMSM (2006 - 2009) Pasantías: Medicina...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Izquierdo-Pilar-2.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/izquierdo-valenzuela-pilar-angelines/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"izquierdo valenzuela, pilar angelines",45361,265,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2004) Posgrado: Medicina Física y Rehabilitación, Hospital Edgardo Rebagliati Martins, UNMSM (2006 - 2009) Pasantías: Medicina...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Izquierdo-Pilar-2.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/izquierdo-valenzuela-pilar-angelines/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,11:30,2025-11-22
Clínica Anglo Americana,"izquierdo valenzuela, pilar angelines",45361,265,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2004) Posgrado: Medicina Física y Rehabilitación, Hospital Edgardo Rebagliati Martins, UNMSM (2006 - 2009) Pasantías: Medicina...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Izquierdo-Pilar-2.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/izquierdo-valenzuela-pilar-angelines/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,09:00,11:30,2025-11-22
Clínica Anglo Americana,"izquierdo valenzuela, pilar angelines",45361,265,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2004) Posgrado: Medicina Física y Rehabilitación, Hospital Edgardo Rebagliati Martins, UNMSM (2006 - 2009) Pasantías: Medicina...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Izquierdo-Pilar-2.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/izquierdo-valenzuela-pilar-angelines/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:00,11:30,2025-11-22
Clínica Anglo Americana,"izquierdo valenzuela, pilar angelines",45361,265,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2004) Posgrado: Medicina Física y Rehabilitación, Hospital Edgardo Rebagliati Martins, UNMSM (2006 - 2009) Pasantías: Medicina...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Izquierdo-Pilar-2.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/izquierdo-valenzuela-pilar-angelines/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,09:00,11:30,2025-11-22
Clínica Anglo Americana,"jaramillo samaniego, raphael",30506,266,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1996) Posgrado: Oftalmología, Hospital Peruano Cayetano Heredia (1998 - 2001) Pasantías: Oftalmología Pediátrica y Estrabismo, Ser...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Jaramillo-Raphael-2.jpg,https://clinicaangloamericana.pe/medicos/oftalmologia/jaramillo-samaniego-raphael/,oftalmología-pediátrica,Oftalmología Pediátrica,Médico especialista en Oftalmología Pediátrica,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"jaramillo samaniego, raphael",30506,266,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1996) Posgrado: Oftalmología, Hospital Peruano Cayetano Heredia (1998 - 2001) Pasantías: Oftalmología Pediátrica y Estrabismo, Ser...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Jaramillo-Raphael-2.jpg,https://clinicaangloamericana.pe/medicos/oftalmologia/jaramillo-samaniego-raphael/,oftalmología-pediátrica,Oftalmología Pediátrica,Médico especialista en Oftalmología Pediátrica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,18:20,2025-11-22
